Age,Gender,Weight (kg),Height (cm),Waist (cm),Hip (cm),Neck (cm),Body Fat Percentage
24,Male,80.1,178.9,83.4,136.2,42.8,11.020509697335228
18,Female,72.6,165.8,110.0,100.0,41.6,41.55449980485582
48,Male,83.8,157.8,68.3,115.0,41.5,0.12515808219450264
52,Male,83.7,168.0,99.1,90.1,37.4,28.348173033122237
41,Male,94.8,192.6,117.2,107.2,41.9,31.761062693507313
20,Male,89.1,158.0,114.6,132.5,42.9,36.1295694242296
36,Male,94.2,173.6,105.7,139.0,37.5,31.183415048720065
21,Male,118.6,164.9,76.0,126.0,43.5,5.519389399242982
45,Female,106.7,198.1,66.2,125.9,44.9,23.88962953594836
61,Female,70.4,154.2,79.5,133.1,32.6,50.03987241944691
47,Female,87.3,162.3,97.0,94.7,44.7,32.633654972476336
53,Male,66.1,172.5,79.0,124.2,33.7,16.020834943910927
59,Female,86.3,162.4,84.8,113.5,44.0,36.09765482501314
21,Male,99.8,185.3,84.2,95.7,42.8,10.701822846719779
40,Female,54.6,168.5,80.1,83.3,43.7,16.78186789742881
28,Female,59.6,189.0,115.4,92.0,36.9,36.393148916600126
21,Female,50.5,177.6,79.2,119.0,32.3,37.26138028769378
28,Female,76.5,171.3,119.6,114.2,33.3,53.24401220946868
41,Male,103.7,168.2,72.6,84.2,34.6,10.444407625322413
37,Female,81.5,161.1,112.4,113.7,33.7,53.0513506843551
62,Male,90.0,162.6,103.9,103.4,44.5,27.907379370389037
34,Male,91.3,158.8,100.1,80.9,32.3,33.76704328560345
30,Male,56.3,192.6,86.7,134.6,40.3,13.65904132538401
34,Male,62.2,177.4,109.0,95.5,37.7,32.228477184191206
32,Female,114.1,174.1,89.5,113.2,30.5,40.92264900801257
21,Female,82.1,166.1,68.1,115.3,33.2,33.129439359977425
35,Male,79.3,175.8,76.8,109.9,44.0,4.042270851707258
60,Female,102.6,194.1,70.9,94.4,42.3,12.662977120950131
26,Female,53.2,192.8,94.2,104.4,38.8,30.835247907173937
20,Male,108.9,180.0,99.3,97.4,31.2,29.99281169785786
44,Male,96.9,176.5,80.2,106.0,32.1,17.53068081894827
35,Female,60.1,161.3,62.4,85.0,41.0,10.822393920619845
34,Female,54.5,184.6,99.5,90.0,41.4,27.409322497954065
27,Female,50.2,192.7,63.7,88.3,44.4,4.32296917382331
54,Female,70.6,165.3,117.9,115.7,33.1,55.00094574392011
46,Male,72.7,171.8,113.2,119.4,39.7,34.43280378997389
64,Female,62.4,155.3,109.9,134.8,36.5,61.11130225764629
22,Female,70.1,192.9,82.1,95.7,31.7,24.531437263504245
64,Male,89.3,154.9,104.7,103.6,35.0,35.64605389101507
23,Female,57.9,185.2,62.8,117.3,35.5,25.598735360343085
57,Male,64.1,159.3,65.4,138.3,36.8,2.0781117732786925
52,Male,89.3,186.7,89.7,103.5,34.4,20.994183593306218
22,Female,99.3,182.1,95.2,97.4,38.3,30.908005956472948
32,Female,115.2,184.5,106.0,103.3,39.1,37.37256334305761
44,Male,85.7,181.8,77.9,98.6,36.2,11.508565803934516
61,Female,57.9,169.8,92.6,85.1,35.6,28.209030067084427
56,Female,91.4,181.0,63.8,100.8,39.8,16.55066796107809
50,Female,119.7,161.7,88.3,115.1,30.8,44.57409465730308
41,Female,111.8,163.7,100.3,91.0,43.0,32.87571056440919
38,Male,104.6,153.3,119.4,130.0,44.6,38.785972224351895
19,Male,101.4,180.6,106.1,124.1,30.8,33.794299724979
36,Female,102.9,192.0,119.7,113.5,40.6,44.66437698910505
62,Female,56.3,168.9,89.9,124.2,33.8,45.789590350205
35,Male,86.4,160.4,86.0,99.0,36.5,21.448079190712008
27,Female,98.3,191.2,110.1,92.0,34.1,34.794322144356556
62,Female,55.1,182.2,87.7,130.5,33.2,44.125201463476174
54,Female,114.0,194.7,105.4,129.1,36.6,46.04566948873031
40,Male,58.9,150.3,119.7,124.2,35.6,44.17105379312483
62,Female,56.2,170.1,103.5,95.4,36.4,37.73828834379208
58,Male,58.6,195.0,60.9,100.6,42.1,-17.03393082485138
18,Male,79.6,183.8,70.8,102.8,44.7,-4.906040874925168
23,Female,88.0,173.4,76.6,91.1,32.1,24.02729385389955
18,Male,56.6,170.7,109.3,125.6,41.2,31.655944353659095
35,Male,105.0,194.8,115.9,91.1,38.2,32.623952957167546
44,Female,64.0,191.6,99.0,93.3,35.6,29.726722062415206
57,Male,89.2,150.6,65.3,82.9,39.9,-0.41055671390171256
55,Male,84.4,156.1,90.0,119.8,43.2,20.18390448956069
62,Female,113.4,175.6,111.5,135.7,39.6,54.73757097450573
34,Male,112.5,155.7,81.7,109.0,40.6,15.50227368666458
43,Female,66.7,163.7,63.9,133.9,32.2,40.90833821452276
30,Male,87.7,191.7,106.8,130.5,40.7,26.895960454966826
27,Female,119.0,169.3,99.4,127.7,44.8,46.510672326200165
55,Female,73.2,172.5,88.0,90.1,44.4,23.28142169054763
43,Male,55.2,158.7,111.0,102.6,36.1,37.72015559696871
48,Male,100.3,180.1,111.0,119.8,43.2,29.80528128948174
40,Female,85.2,156.0,102.1,100.7,38.9,42.400460730295094
37,Female,115.8,181.5,116.5,122.7,31.8,53.03548914373056
40,Female,90.3,187.3,87.2,97.2,44.7,22.726860011169833
62,Female,85.8,193.7,103.7,103.6,39.2,34.2459038823074
44,Male,114.0,179.1,109.8,123.9,31.6,35.5457438898369
32,Male,76.6,166.6,98.1,87.1,38.6,27.219983160748086
55,Male,91.8,192.6,93.2,127.2,40.8,18.076410806920705
28,Male,109.2,179.8,103.9,122.8,33.6,31.256925613975454
25,Female,91.8,167.9,81.3,107.0,40.2,31.63692984193392
31,Male,70.8,166.1,82.0,106.3,44.5,10.335629027834216
30,Female,89.1,166.0,118.6,134.4,33.5,61.97814422763594
39,Male,80.2,152.8,67.1,123.0,37.4,4.536957419451994
51,Male,118.9,155.1,110.5,117.2,34.7,38.93888615604061
18,Male,53.6,154.5,107.3,131.9,35.8,36.73771353555264
54,Female,103.8,165.6,63.2,99.9,42.6,17.964020937932844
49,Male,51.7,173.7,102.2,97.2,42.4,26.125355309683528
28,Male,92.3,157.4,65.6,92.6,30.1,9.938011123831018
27,Male,80.2,191.4,72.6,111.2,31.8,9.255541457393804
47,Male,113.7,153.3,117.5,139.3,35.2,42.63703253526188
29,Female,87.8,197.3,81.7,135.7,34.5,39.54267597283496
59,Female,107.9,153.7,63.4,107.3,31.4,31.24773202175487
58,Male,97.0,194.7,91.3,86.7,40.3,16.764817858836977
51,Female,81.3,163.0,72.4,132.5,39.6,40.97438762539315
42,Female,73.6,199.3,85.6,135.4,33.7,40.8269940890184
53,Female,58.2,176.1,66.1,90.3,35.4,15.6436687545974
21,Male,50.9,150.9,65.8,133.0,37.3,3.4638641311246943
38,Male,50.1,164.1,90.2,106.8,30.7,27.687376684179753
47,Female,65.8,197.0,80.2,80.7,32.3,14.98593562042629
55,Female,89.3,165.0,69.3,136.6,39.7,40.80641763470493
29,Male,118.3,168.0,94.8,82.6,37.3,25.663348834743772
56,Male,99.4,152.2,63.7,82.1,39.0,-1.6422979484689222
42,Female,54.9,162.7,105.2,137.8,44.6,54.960258386209034
36,Female,95.2,163.0,63.1,92.9,41.3,15.333202052190302
19,Female,84.0,185.8,118.2,113.3,44.5,44.005238505544696
39,Male,94.5,175.3,104.1,136.6,38.9,29.14280754054488
47,Male,93.6,158.1,113.8,136.4,30.0,42.35622021842903
53,Female,60.1,189.8,86.4,90.4,31.4,24.906963196712923
20,Female,114.4,180.6,63.5,110.8,40.5,21.34780310263949
40,Female,88.8,163.4,73.8,80.4,34.6,18.027712062824264
21,Male,99.1,161.2,118.3,85.4,36.2,40.89070671578196
45,Male,77.1,196.2,97.1,136.9,40.1,20.62567877922544
31,Female,58.6,181.9,73.7,104.9,35.0,25.905397023782484
23,Male,98.4,190.4,89.0,89.0,43.1,13.60411859092551
23,Male,116.0,161.3,79.0,117.9,35.8,16.272602947664666
58,Male,90.7,179.4,89.4,90.4,30.7,24.434359098196012
54,Male,63.9,152.7,110.2,138.8,44.8,33.598491182781686
24,Female,93.6,179.7,73.4,120.3,37.3,32.46813456616894
30,Male,80.0,160.2,83.9,102.1,35.3,20.80395504631707
18,Female,77.9,183.5,86.8,102.9,43.5,26.77049290661006
41,Female,113.9,196.6,95.2,135.0,42.9,41.464974566549756
51,Female,101.6,172.9,64.7,133.7,30.6,39.33520267676488
27,Male,85.6,165.3,72.4,137.0,42.1,3.030592625184113
23,Male,79.2,156.2,83.9,107.2,37.3,20.006306115907023
21,Female,67.0,183.5,108.6,131.0,40.1,49.50475443985374
25,Female,74.0,179.2,71.2,109.1,32.2,28.724975393508203
63,Female,87.8,177.2,112.9,118.0,40.0,47.82406912168864
32,Female,53.4,196.8,80.3,110.4,33.5,28.758918491320173
62,Male,75.0,198.9,75.2,116.5,31.8,10.33961426232571
29,Male,84.6,185.8,84.6,110.6,32.0,19.287167390823186
56,Male,92.6,159.8,93.2,89.3,34.5,27.992207572157383
64,Male,102.0,197.3,104.0,86.5,44.9,21.80192466134764
23,Female,51.0,167.2,88.6,136.5,30.8,51.99367689639274
38,Male,70.6,154.0,109.1,110.6,35.0,38.26295599639349
63,Female,68.3,162.1,109.1,136.5,37.9,58.758574330525505
49,Male,86.5,191.5,60.1,121.1,33.1,-4.8844316176007965
49,Male,82.6,160.2,107.5,85.3,44.4,30.694046712789145
44,Female,55.6,169.8,86.6,92.1,36.9,28.060647262688178
64,Female,103.3,163.7,118.0,126.1,40.4,56.72794549707015
28,Female,98.1,152.4,109.2,90.7,35.4,43.77397636466543
39,Male,107.5,178.1,83.0,80.5,32.9,18.75684827629925
53,Female,57.8,181.4,98.1,86.7,34.6,29.174172644314638
40,Female,85.4,189.6,71.7,108.6,34.2,25.28603361263879
54,Male,92.3,170.7,77.4,89.8,42.7,6.825235169094981
40,Female,53.4,157.1,72.1,82.7,30.2,22.495149868647275
44,Female,117.2,182.6,105.1,124.6,43.4,44.54681552282972
51,Male,105.6,194.5,60.5,138.3,35.9,-8.36170796203271
37,Female,67.1,156.0,84.4,138.7,39.3,51.083638948339456
32,Female,94.0,159.1,110.3,134.0,42.1,57.56555919309426
59,Female,60.0,166.5,102.5,81.2,36.9,31.385569778148692
21,Female,111.1,182.5,85.3,94.4,31.4,28.0101587803926
46,Male,56.9,176.2,98.0,88.3,38.1,25.749757712718406
57,Female,113.3,185.6,85.9,118.4,31.8,38.07900292329549
28,Female,108.0,151.6,110.6,131.0,42.4,58.797946513041495
24,Male,83.5,190.5,94.4,114.3,39.7,19.985168258376063
28,Male,95.7,199.4,98.0,100.8,38.9,21.482555700395835
59,Male,67.2,152.3,119.3,134.7,30.0,46.19376068965903
50,Female,76.9,174.8,106.2,110.3,44.4,40.692252070392556
47,Male,65.2,187.0,77.2,90.5,32.0,13.576434532156497
49,Female,86.9,173.8,106.4,112.0,32.8,46.615008714954286
57,Male,72.3,179.6,115.7,81.1,44.8,31.621609127927513
54,Female,74.6,196.0,77.7,82.3,31.3,15.251048992996743
30,Female,81.0,177.0,109.0,117.7,41.1,45.74408282361986
24,Male,111.1,161.8,74.3,123.4,31.4,15.928028359071618
41,Male,88.4,186.9,86.0,88.3,41.0,13.43255799147289
28,Male,106.5,168.8,101.4,112.0,43.3,25.910833866889163
48,Male,109.4,164.3,74.6,126.4,35.2,12.411059203264642
61,Female,67.2,162.4,71.2,132.9,34.7,42.96864241927676
31,Male,104.4,154.0,87.8,108.4,44.0,18.147443457082716
61,Female,95.4,196.6,107.0,87.3,31.1,31.455972521380602
43,Female,85.5,178.2,95.8,84.2,35.2,27.391337341483336
18,Male,56.2,197.8,102.1,131.4,39.8,23.697696043383303
23,Female,90.1,193.1,101.4,84.7,40.3,24.34411678580574
48,Male,60.9,151.5,92.7,129.1,36.8,27.77578822005546
60,Male,107.1,162.4,78.9,106.2,42.8,9.634555738191125
60,Male,115.4,165.8,85.3,106.2,42.7,14.956153653000172
29,Male,83.5,174.5,82.8,111.1,42.3,11.651363993670088
18,Female,80.8,185.8,64.7,88.1,32.6,12.963247888750914
23,Male,84.2,184.0,113.9,124.6,39.7,32.62864024031393
46,Female,54.7,199.4,98.5,98.0,42.8,26.600394504969643
47,Female,66.6,196.2,111.4,115.9,31.4,44.9145056487115
30,Male,115.8,159.3,106.6,80.3,33.7,36.52381147891123
47,Male,74.2,193.0,64.1,96.9,44.7,-15.782542073418767
29,Female,91.4,192.1,73.0,82.4,36.9,10.651443883521438
27,Female,95.4,178.7,117.0,98.8,38.0,42.07539221916346
56,Male,111.4,166.9,87.7,87.6,35.3,22.370603577151314
27,Female,66.7,160.4,108.7,84.2,35.9,37.931122213132994
35,Male,112.3,160.6,94.5,130.9,43.4,22.59675152191545
23,Female,77.4,166.9,109.4,101.9,33.1,45.47311776567045
25,Female,114.5,175.2,104.1,129.5,34.2,51.7153375719044
37,Female,78.8,179.2,76.8,133.6,37.5,39.87592732429209
58,Male,57.3,166.3,119.5,110.4,34.7,41.17812858779979
33,Female,53.6,167.8,89.4,114.1,43.4,37.27960021494255
19,Male,117.7,150.7,95.1,118.8,39.5,27.734085211682327
28,Female,58.5,150.1,92.4,118.7,37.6,48.52670588314817
41,Female,87.9,195.4,113.1,111.8,39.1,41.15544762247373
36,Female,86.9,150.7,76.8,115.7,30.3,43.250524601289385
21,Male,78.1,151.7,63.7,106.5,41.1,-4.523555897719177
20,Male,79.3,160.3,85.7,135.0,35.0,22.35972434021113
32,Male,83.3,187.2,115.1,123.3,39.1,33.018823237299955
57,Male,57.0,183.9,86.4,98.9,42.5,13.014584176411745
21,Female,105.4,182.4,76.7,100.1,35.2,24.811805821404334
60,Female,76.4,178.7,97.1,107.3,30.6,40.38911445187529
34,Female,67.1,160.1,104.3,81.9,30.0,37.64419128719817
26,Female,72.3,169.9,87.8,139.5,42.9,47.20970661641081
42,Female,92.8,173.9,82.8,108.1,38.2,32.23749260673958
18,Male,104.3,179.1,81.9,126.5,39.8,12.282355388313078
57,Male,60.7,159.9,85.3,89.5,39.0,19.06807217242931
19,Male,91.5,186.5,110.6,116.6,32.5,34.204617769832566
62,Female,79.6,165.4,89.0,102.9,30.6,38.49037111459705
50,Female,110.3,183.0,78.9,133.4,33.6,41.335612871585795
39,Male,116.5,175.7,70.9,136.0,44.9,-3.819893051892336
59,Female,97.5,179.6,77.0,117.5,36.3,33.312789433162436
29,Male,91.3,170.7,87.8,83.7,43.9,15.190125298918247
44,Female,104.6,172.3,92.9,108.0,33.9,39.14523831106999
28,Male,84.7,193.4,97.3,81.0,40.7,20.796394376164585
59,Male,53.9,173.8,64.3,111.1,30.4,5.505028234315262
31,Male,99.1,189.7,96.8,110.1,30.2,27.50705065448102
31,Female,90.6,169.8,81.1,105.0,37.0,31.610217693429263
57,Male,60.6,185.0,75.4,100.2,39.7,5.544579365630057
60,Male,64.9,161.6,79.9,114.7,44.4,9.18382973721657
39,Male,66.1,195.9,107.1,90.6,30.4,31.942054336612273
26,Female,101.3,198.4,108.2,81.6,44.8,22.78774475060817
32,Male,86.3,195.1,66.2,127.2,37.1,-2.8920963585202344
50,Female,53.4,167.3,89.7,127.1,41.5,44.12580199814039
36,Male,108.7,163.8,91.8,114.8,39.7,22.72373383121385
48,Female,95.1,159.1,61.8,129.8,33.7,38.726014530148746
35,Female,101.3,193.6,103.0,110.8,35.0,38.755002242144485
29,Male,115.6,155.9,82.0,80.4,38.9,17.19398444932733
57,Male,68.2,182.1,85.1,88.9,31.4,20.65476535631359
54,Female,91.3,166.6,96.6,107.6,41.6,38.74429776664823
62,Female,103.2,159.4,88.1,131.7,42.0,47.50053421096959
18,Female,85.9,159.2,104.9,93.5,42.3,37.85744269964033
51,Male,84.0,193.5,95.8,82.0,42.7,18.4247957143902
24,Male,115.0,193.0,73.6,104.8,40.3,1.9643804891156265
19,Female,67.1,163.6,112.2,84.0,41.2,36.08882449231288
39,Male,95.7,151.7,72.9,113.0,38.8,9.57180339242774
21,Male,117.9,193.5,102.8,83.3,33.4,28.46738975361791
62,Male,65.4,152.9,107.5,81.0,31.2,39.66615721618854
63,Female,82.4,154.2,101.3,136.6,32.7,60.30818158627005
37,Male,118.3,191.1,85.3,119.9,32.9,18.308821969635574
20,Male,52.5,190.9,112.7,87.2,41.4,29.926713884139815
26,Female,94.1,160.1,79.7,113.4,44.2,34.17367125029665
35,Female,78.3,151.9,101.2,95.5,42.2,39.27463466930914
33,Female,104.0,153.1,112.7,125.7,44.9,56.01094457773263
26,Male,72.6,172.7,69.3,128.9,30.7,10.241356101369774
36,Male,76.1,170.9,99.2,110.5,30.5,31.959911191984077
23,Male,86.1,159.1,114.1,104.6,40.3,37.05082841790329
61,Female,74.2,195.5,66.2,99.0,30.4,18.458639807874533
32,Female,68.2,177.6,68.7,82.0,43.4,7.432966415268538
23,Male,74.9,190.4,82.7,113.6,37.1,13.368345328968871
22,Male,113.6,155.2,119.7,110.5,43.9,38.91799247044503
46,Male,74.0,198.7,73.4,92.8,33.7,7.229126109209631
63,Female,113.0,190.5,79.5,111.9,39.6,27.746463715480445
44,Female,64.4,164.4,110.1,108.1,40.5,45.980198976900056
62,Male,97.1,151.0,67.8,95.6,34.3,9.077259899165426
58,Female,102.1,158.2,119.8,124.6,35.5,60.44431962421703
43,Female,57.8,170.9,104.3,94.8,38.3,36.75551572176994
45,Male,88.1,150.1,117.6,107.1,35.8,43.084145196365455
49,Male,50.9,152.0,68.7,112.0,37.4,6.506987654272109
42,Male,115.0,154.9,73.9,128.7,36.8,11.967095331652501
24,Male,86.7,190.5,82.2,105.2,40.0,10.585206120606415
47,Male,52.6,177.3,63.1,92.4,31.2,2.847888919095624
48,Male,97.8,159.5,63.6,80.9,44.3,-11.019575545225848
29,Male,112.0,163.2,114.2,95.1,31.5,40.78148723107
26,Male,101.6,182.1,62.6,125.0,35.1,-2.9149971530911216
51,Female,59.4,165.9,105.0,129.2,30.1,56.21850783224687
20,Male,87.8,184.1,103.1,116.0,42.2,25.031904388421196
54,Female,101.3,188.9,64.4,136.9,31.7,36.033155411760276
45,Male,106.0,165.3,71.3,111.3,34.2,10.094134242137045
63,Female,51.1,168.3,87.3,108.8,36.8,36.77784540715231
39,Male,69.9,152.5,98.5,130.0,42.7,27.503884775097106
43,Female,111.9,191.0,113.7,90.0,41.5,32.31879012276744
36,Male,68.1,180.3,91.6,80.9,32.2,24.72840431104163
38,Male,83.1,194.4,116.2,132.9,36.7,33.583626934675465
54,Female,98.8,159.4,71.4,112.0,35.0,34.13068734689273
27,Female,119.0,198.0,97.4,124.7,44.2,37.347946098892976
33,Female,79.8,185.3,110.7,117.7,42.8,43.56991355779576
41,Male,85.3,159.8,74.0,119.8,32.3,15.26427567581203
42,Female,89.1,173.1,107.3,115.2,36.4,47.01208805667244
43,Female,66.4,184.9,84.0,123.5,36.7,37.52958195936054
18,Male,75.8,150.8,120.0,86.8,44.4,39.74595232534824
21,Male,80.4,189.0,65.5,95.1,41.9,-8.956987630439357
54,Male,51.4,197.4,93.2,108.7,42.1,16.42960101745348
60,Male,50.5,154.1,107.0,123.0,35.5,36.821011586955365
31,Female,65.7,194.9,100.6,98.5,40.4,29.86111644184058
41,Male,85.9,173.2,90.3,128.4,34.8,23.398273833044698
44,Male,116.9,175.8,90.8,83.9,42.4,17.876202635954257
60,Female,118.1,192.0,84.3,127.5,44.4,34.34621765103395
44,Male,95.3,179.5,80.5,121.9,39.2,11.532690556098373
41,Female,107.9,167.6,95.6,83.9,37.9,28.539959638735183
57,Female,113.0,186.6,104.9,81.9,43.1,24.83594661102495
18,Female,108.7,156.9,76.8,130.4,43.6,41.99393455840794
56,Female,88.1,183.3,116.8,88.7,31.4,39.33366157280534
30,Male,99.3,188.7,81.9,95.2,40.5,10.179098995967024
37,Male,50.3,166.7,86.0,133.8,39.4,18.065460919834095
55,Female,95.4,198.5,84.7,100.6,33.2,26.070227644741806
53,Female,79.8,182.0,66.7,111.8,31.9,27.323635715311013
29,Male,95.1,154.8,67.0,81.9,34.3,7.519658243577567
22,Female,98.6,198.3,107.7,114.1,32.5,41.84993776410778
22,Male,56.9,187.2,82.9,122.8,33.6,16.6891499810896
34,Male,111.2,184.8,73.0,113.9,43.8,-1.3013767012814696
55,Female,62.3,162.7,102.5,128.5,43.7,50.49163161196441
27,Male,50.7,173.7,117.6,126.6,33.8,39.28215165081309
33,Female,80.1,195.1,116.2,108.7,33.0,43.63298593364385
41,Female,56.3,165.4,103.4,118.7,36.8,48.87162551340299
46,Male,116.9,171.2,71.5,96.6,40.0,3.389026567096039
31,Female,69.9,162.8,69.2,101.5,32.1,28.324266526467966
27,Male,65.7,160.8,112.3,117.3,42.3,34.622194708380334
46,Male,68.3,152.2,117.8,119.6,31.1,45.00093780167646
45,Male,69.8,186.8,97.3,85.1,31.7,27.406029611739655
34,Female,54.4,154.5,114.1,129.2,39.5,59.66333846522781
22,Male,87.8,176.6,108.9,118.2,33.1,34.76639329184735
19,Female,51.3,152.5,69.2,99.6,33.4,29.585713196257927
53,Male,102.3,199.2,73.4,93.6,43.1,-2.1024106149981208
57,Male,103.7,185.5,64.1,116.2,35.5,-2.1027907497802403
63,Female,78.0,181.5,88.4,121.8,43.8,36.48207526582058
62,Female,118.0,159.3,79.4,135.7,31.6,49.941159953668205
56,Male,104.7,176.4,85.6,91.1,44.0,12.295209284973168
26,Female,58.6,175.2,60.5,110.2,43.7,19.107346954312618
53,Female,118.6,167.9,103.3,137.3,38.1,55.00661146764736
22,Female,109.2,157.8,72.0,134.6,41.4,42.44940200025013
32,Female,99.3,168.4,82.1,108.7,36.6,34.39440391434084
26,Female,95.7,180.5,84.1,113.1,41.5,31.947532272121634
42,Female,92.3,174.4,64.0,135.0,33.6,37.87910973115555
45,Male,119.3,178.5,81.9,81.9,43.5,9.111128936652392
44,Female,83.5,178.6,114.0,138.6,41.8,55.09784832757191
63,Female,61.6,162.2,113.6,138.6,41.0,60.059307110634904
64,Female,70.6,155.5,61.5,136.7,42.1,38.94506819662297
50,Male,76.3,176.1,61.8,137.9,35.2,-3.119992805614686
50,Female,72.2,194.6,95.6,98.2,32.8,30.949896638745372
55,Male,52.1,199.8,72.3,82.2,35.3,4.6230222128832
25,Female,55.2,189.3,113.9,97.1,30.6,40.454832647059334
21,Male,50.3,161.1,89.0,100.7,34.1,25.198264693124884
60,Male,97.5,181.5,79.5,101.1,39.1,10.429738651012315
53,Male,96.5,161.9,117.2,120.8,42.7,36.8645226531641
60,Male,54.8,178.8,79.1,131.8,44.0,5.915426216067772
48,Male,72.1,174.0,79.2,93.3,40.8,9.842116130767465
27,Female,69.8,169.1,68.0,106.8,43.4,22.952552639458474
58,Female,81.8,182.1,73.3,102.7,34.4,24.883772927660004
59,Female,75.1,192.9,105.6,125.9,40.2,43.93462539215375
25,Male,107.4,166.9,105.6,99.1,44.7,28.05236922685151
47,Male,111.8,174.3,83.2,83.4,39.2,14.660696750003865
31,Female,64.4,172.8,81.0,100.0,36.4,28.657736088400213
62,Female,58.5,162.5,85.1,101.2,33.9,35.172094066311274
52,Female,108.8,171.1,78.1,129.3,34.7,41.95165000286272
63,Female,85.1,151.1,96.5,112.9,33.0,49.473744676373315
63,Female,72.7,175.9,110.2,111.4,40.5,44.193488003139294
20,Female,53.6,186.0,60.6,115.9,40.9,20.99069409465261
46,Male,92.4,168.4,116.2,113.7,41.7,35.602531984757036
33,Female,64.5,187.3,67.1,120.9,37.0,28.126089668911334
27,Male,52.6,187.5,114.0,134.2,32.1,35.904877845343776
21,Female,81.1,199.2,74.0,132.6,36.3,33.90948775997356
21,Male,91.8,177.3,115.0,109.7,41.2,33.591444309678536
19,Female,62.0,170.2,107.2,130.8,42.8,51.48291640898748
28,Male,95.6,182.0,76.2,131.8,31.2,14.207587004624713
32,Male,63.2,181.3,61.7,127.4,33.7,-2.1916663805574785
28,Male,51.5,199.4,103.0,82.5,44.4,21.166651416902937
40,Male,60.4,185.4,109.3,119.7,36.5,31.648587201046496
55,Male,91.1,165.3,100.8,98.8,31.1,33.57659808881954
47,Male,94.5,159.4,82.9,132.4,33.1,21.861716861663467
18,Female,110.5,189.6,67.6,97.0,42.4,13.208228220214266
62,Male,54.4,159.0,80.8,135.1,41.4,13.363779871070221
50,Female,116.7,181.4,76.1,116.9,33.3,33.538216575852516
62,Male,86.5,156.6,103.4,118.7,31.5,36.525292004297
54,Female,67.2,185.9,69.6,133.3,31.2,37.66466946001873
40,Female,75.6,189.1,109.2,139.1,37.5,52.28761018779858
35,Female,53.9,199.5,96.7,98.5,40.4,27.076265990403897
27,Female,57.7,197.7,89.0,85.3,34.9,20.25082483822041
34,Male,111.8,185.7,81.6,123.4,31.3,17.660809413096445
24,Male,57.4,163.9,90.4,84.2,37.4,23.346655285571273
32,Male,53.9,152.2,92.4,112.0,33.3,29.76819231458228
44,Male,91.9,177.8,74.2,100.7,32.7,11.98023228045372
26,Male,76.8,188.3,119.3,103.4,41.6,33.69827010446846
38,Female,78.4,150.5,114.6,94.1,39.1,46.670131453983856
54,Female,58.4,176.2,83.4,122.0,34.7,39.71776555639832
46,Male,53.1,194.1,75.2,114.3,36.9,6.637686810450418
59,Female,110.6,181.9,78.4,137.1,33.4,43.02094830868219
62,Female,77.3,184.2,118.8,101.3,38.4,42.26575487714865
50,Male,57.7,173.7,84.4,103.7,41.4,13.932012161903799
23,Male,64.0,197.2,114.7,89.9,36.4,32.53708959003745
42,Male,57.2,168.7,63.5,116.7,35.8,-0.5887457473833706
52,Male,83.5,169.0,106.6,85.7,33.8,34.57990111083251
34,Male,106.2,175.9,105.7,138.1,34.9,32.222340734778584
61,Male,77.5,179.3,99.1,134.6,35.4,27.551375847242014
44,Female,93.4,176.9,67.3,122.0,34.7,32.34943988785534
60,Male,97.3,190.9,118.9,99.0,31.4,37.951786270123705
57,Male,99.8,191.7,72.8,101.4,32.2,9.037376664477847
42,Female,92.4,156.6,102.6,85.2,44.9,32.22513425879117
29,Male,88.8,179.8,105.1,94.8,35.4,30.92487881491536
60,Male,83.5,199.2,105.6,101.2,42.1,24.20015122574989
54,Female,83.2,180.0,109.6,106.9,40.8,40.854577865014676
57,Male,73.3,184.4,119.3,107.9,38.5,35.90428862624333
61,Male,85.3,193.1,65.8,133.1,36.7,-2.6125971240116996
55,Male,83.5,193.3,88.3,107.0,40.0,15.001191558778316
58,Female,72.4,150.9,118.5,137.4,38.8,65.97117506451616
42,Male,71.1,162.0,112.9,85.0,41.0,35.43952571269358
19,Female,81.2,193.1,119.4,92.7,44.9,34.00048046615825
