User_ID,Age,Gender,Fitness Level,Goals,Equipment Available,Workout Plan,Calories Burned
4167,20,Female,Beginner,Weight Loss,Resistance Bands,Plank,301
4168,44,Female,Advanced,General Fitness,Dumbbells,Bicep Curls,453
4169,26,Male,Advanced,General Fitness,None,Deadlifts,310
4170,46,Male,Intermediate,Weight Loss,Barbell,Deadlifts,408
4171,51,Female,Beginner,Weight Loss,Dumbbells,Squats,200
4172,46,Male,Advanced,Weight Loss,Resistance Bands,Squats,217
4173,64,Male,Advanced,Weight Loss,Barbell,Bicep Curls,333
4174,27,Female,Advanced,Weight Loss,None,Push-Ups,317
4175,30,Female,Advanced,Weight Loss,Barbell,Push-Ups,475
4176,18,Male,Beginner,Weight Loss,Barbell,Push-Ups,302
4177,57,Female,Beginner,Muscle Gain,Dumbbells,Deadlifts,237
4178,31,Male,Advanced,Muscle Gain,Resistance Bands,Squats,300
4179,49,Female,Intermediate,Weight Loss,Dumbbells,Deadlifts,382
4180,33,Male,Intermediate,Weight Loss,Barbell,Squats,237
4181,43,Female,Beginner,Muscle Gain,None,Bicep Curls,131
4182,50,Female,Advanced,Muscle Gain,Dumbbells,Push-Ups,104
4183,48,Male,Intermediate,Weight Loss,None,Push-Ups,319
4184,25,Male,Advanced,Muscle Gain,Barbell,Squats,319
4185,42,Female,Intermediate,Muscle Gain,Resistance Bands,Plank,237
4186,50,Female,Intermediate,Muscle Gain,Barbell,Squats,365
4187,47,Female,Beginner,Weight Loss,Barbell,Squats,401
4188,18,Male,Intermediate,General Fitness,None,Plank,158
4189,18,Female,Intermediate,Weight Loss,None,Squats,407
4190,44,Male,Advanced,Weight Loss,Resistance Bands,Push-Ups,354
4191,21,Male,Intermediate,Weight Loss,None,Deadlifts,363
4192,54,Female,Advanced,General Fitness,Resistance Bands,Squats,498
4193,41,Female,Beginner,Weight Loss,None,Plank,170
4194,61,Male,Advanced,General Fitness,Resistance Bands,Push-Ups,340
4195,41,Female,Advanced,Weight Loss,Resistance Bands,Push-Ups,430
4196,23,Male,Intermediate,Weight Loss,Dumbbells,Push-Ups,387
4197,56,Male,Beginner,General Fitness,None,Bicep Curls,448
4198,18,Male,Advanced,Weight Loss,None,Deadlifts,270
4199,46,Female,Beginner,Weight Loss,Barbell,Plank,413
4200,41,Female,Beginner,Weight Loss,Barbell,Bicep Curls,304
4201,30,Female,Advanced,Weight Loss,Dumbbells,Plank,138
4202,45,Female,Intermediate,Muscle Gain,Dumbbells,Deadlifts,483
4203,32,Female,Beginner,Muscle Gain,Dumbbells,Squats,289
4204,48,Female,Beginner,General Fitness,Resistance Bands,Plank,209
4205,39,Male,Advanced,General Fitness,Barbell,Bicep Curls,470
4206,29,Male,Beginner,Muscle Gain,Barbell,Plank,342
4207,34,Female,Advanced,Weight Loss,None,Deadlifts,467
4208,43,Male,Advanced,Weight Loss,Barbell,Plank,317
4209,30,Male,Advanced,Weight Loss,Resistance Bands,Squats,316
4210,58,Female,Advanced,Weight Loss,Resistance Bands,Deadlifts,277
4211,62,Female,Advanced,General Fitness,Barbell,Push-Ups,112
4212,34,Male,Advanced,Muscle Gain,None,Bicep Curls,396
4213,43,Female,Advanced,Muscle Gain,Dumbbells,Squats,176
4214,45,Female,Advanced,Weight Loss,Barbell,Bicep Curls,268
4215,55,Male,Advanced,Muscle Gain,Dumbbells,Squats,364
4216,59,Male,Intermediate,Weight Loss,Dumbbells,Push-Ups,138
4217,59,Male,Intermediate,Weight Loss,Resistance Bands,Push-Ups,193
4218,49,Male,Advanced,Weight Loss,Barbell,Push-Ups,212
4219,38,Male,Intermediate,General Fitness,None,Squats,286
4220,64,Female,Advanced,Muscle Gain,Dumbbells,Bicep Curls,343
4221,26,Male,Intermediate,Weight Loss,Dumbbells,Plank,250
4222,54,Male,Intermediate,General Fitness,Resistance Bands,Bicep Curls,124
4223,33,Male,Beginner,Weight Loss,None,Plank,254
4224,22,Male,Advanced,Muscle Gain,Resistance Bands,Squats,297
4225,55,Male,Advanced,General Fitness,None,Squats,107
4226,26,Male,Advanced,Weight Loss,Barbell,Deadlifts,138
4227,23,Female,Advanced,General Fitness,Barbell,Plank,260
4228,32,Male,Advanced,General Fitness,Dumbbells,Bicep Curls,335
4229,35,Female,Beginner,Weight Loss,None,Plank,283
4230,22,Male,Beginner,General Fitness,Barbell,Push-Ups,122
4231,58,Male,Beginner,Muscle Gain,Resistance Bands,Squats,390
4232,27,Male,Intermediate,General Fitness,Dumbbells,Push-Ups,167
4233,60,Male,Intermediate,General Fitness,Dumbbells,Push-Ups,240
4234,33,Male,Beginner,Muscle Gain,Barbell,Push-Ups,244
4235,62,Female,Intermediate,Muscle Gain,Barbell,Plank,139
4236,44,Male,Advanced,Weight Loss,Dumbbells,Squats,217
4237,57,Female,Intermediate,Muscle Gain,Barbell,Bicep Curls,431
4238,40,Male,Advanced,General Fitness,None,Bicep Curls,344
4239,45,Female,Advanced,Muscle Gain,Barbell,Squats,497
4240,28,Female,Intermediate,Weight Loss,Dumbbells,Push-Ups,393
4241,21,Male,Intermediate,General Fitness,Resistance Bands,Plank,195
4242,21,Male,Intermediate,General Fitness,Resistance Bands,Bicep Curls,164
4243,33,Male,Beginner,General Fitness,None,Squats,338
4244,45,Female,Beginner,General Fitness,Barbell,Plank,262
4245,46,Female,Intermediate,Weight Loss,Dumbbells,Squats,152
4246,62,Female,Beginner,General Fitness,Dumbbells,Squats,218
4247,34,Male,Advanced,General Fitness,None,Bicep Curls,493
4248,23,Female,Beginner,Muscle Gain,None,Plank,305
4249,62,Female,Beginner,Weight Loss,Barbell,Bicep Curls,173
4250,35,Female,Intermediate,Weight Loss,Barbell,Deadlifts,100
4251,30,Male,Intermediate,Muscle Gain,None,Squats,443
4252,59,Male,Advanced,Weight Loss,None,Deadlifts,171
4253,52,Male,Intermediate,Muscle Gain,None,Squats,270
4254,42,Male,Intermediate,Muscle Gain,Barbell,Push-Ups,201
4255,52,Male,Advanced,Weight Loss,Resistance Bands,Push-Ups,117
4256,59,Male,Advanced,General Fitness,Dumbbells,Deadlifts,296
4257,28,Male,Advanced,Muscle Gain,None,Deadlifts,222
4258,29,Male,Advanced,General Fitness,None,Push-Ups,395
4259,55,Male,Beginner,Muscle Gain,Resistance Bands,Bicep Curls,161
4260,49,Male,Intermediate,Muscle Gain,Barbell,Deadlifts,350
4261,31,Female,Advanced,Muscle Gain,Resistance Bands,Bicep Curls,114
4262,42,Male,Advanced,General Fitness,None,Push-Ups,159
4263,50,Female,Advanced,Weight Loss,Resistance Bands,Push-Ups,318
4264,51,Male,Intermediate,Weight Loss,Barbell,Push-Ups,316
4265,60,Female,Beginner,Weight Loss,None,Plank,158
4266,56,Male,Advanced,General Fitness,None,Deadlifts,485
4267,53,Male,Beginner,Weight Loss,Barbell,Push-Ups,355
4268,23,Male,Beginner,General Fitness,Resistance Bands,Push-Ups,250
4269,58,Female,Beginner,General Fitness,Barbell,Plank,248
4270,21,Male,Intermediate,Muscle Gain,None,Push-Ups,104
4271,24,Male,Beginner,General Fitness,None,Push-Ups,479
4272,52,Male,Intermediate,Muscle Gain,Dumbbells,Bicep Curls,318
4273,36,Female,Beginner,Muscle Gain,Barbell,Squats,133
4274,48,Male,Beginner,Muscle Gain,Barbell,Squats,199
4275,37,Male,Intermediate,General Fitness,Resistance Bands,Push-Ups,209
4276,38,Female,Advanced,General Fitness,Barbell,Squats,126
4277,42,Male,Intermediate,General Fitness,Barbell,Deadlifts,480
4278,29,Male,Beginner,Muscle Gain,Barbell,Squats,406
4279,51,Male,Beginner,Weight Loss,Resistance Bands,Deadlifts,178
4280,34,Male,Intermediate,Muscle Gain,Dumbbells,Bicep Curls,316
4281,60,Male,Advanced,Muscle Gain,Barbell,Plank,182
4282,49,Male,Advanced,Weight Loss,Dumbbells,Bicep Curls,244
4283,18,Female,Beginner,General Fitness,Resistance Bands,Squats,484
4284,32,Female,Intermediate,Muscle Gain,Resistance Bands,Plank,126
4285,18,Male,Beginner,Weight Loss,Resistance Bands,Bicep Curls,158
4286,42,Male,Advanced,Weight Loss,Resistance Bands,Deadlifts,394
4287,24,Male,Advanced,Weight Loss,None,Squats,409
4288,51,Male,Beginner,General Fitness,Barbell,Deadlifts,301
4289,61,Male,Advanced,General Fitness,Dumbbells,Squats,451
4290,23,Male,Beginner,Weight Loss,Dumbbells,Bicep Curls,427
4291,55,Male,Beginner,Weight Loss,None,Push-Ups,172
4292,53,Female,Advanced,General Fitness,Dumbbells,Bicep Curls,213
4293,18,Female,Intermediate,General Fitness,Barbell,Squats,391
4294,32,Male,Beginner,Muscle Gain,None,Deadlifts,117
4295,30,Female,Advanced,General Fitness,None,Squats,360
4296,38,Female,Advanced,General Fitness,None,Deadlifts,218
4297,30,Male,Intermediate,General Fitness,Resistance Bands,Plank,177
4298,57,Female,Advanced,General Fitness,None,Bicep Curls,195
4299,34,Male,Advanced,Muscle Gain,None,Squats,467
4300,34,Male,Intermediate,Muscle Gain,Resistance Bands,Push-Ups,175
4301,29,Male,Beginner,Weight Loss,None,Squats,481
4302,51,Male,Advanced,Weight Loss,Dumbbells,Push-Ups,296
4303,56,Female,Beginner,Muscle Gain,Barbell,Push-Ups,471
4304,57,Male,Advanced,General Fitness,Dumbbells,Squats,320
4305,28,Female,Intermediate,Weight Loss,Resistance Bands,Squats,477
4306,31,Male,Beginner,Muscle Gain,Resistance Bands,Squats,341
4307,32,Female,Advanced,Muscle Gain,Barbell,Squats,325
4308,40,Male,Beginner,Weight Loss,Barbell,Squats,409
4309,21,Male,Advanced,Weight Loss,None,Bicep Curls,241
4310,50,Male,Intermediate,Weight Loss,Barbell,Push-Ups,267
4311,42,Male,Beginner,Weight Loss,Barbell,Bicep Curls,307
4312,62,Female,Beginner,Weight Loss,Dumbbells,Push-Ups,312
4313,58,Male,Advanced,Weight Loss,Barbell,Plank,190
4314,39,Female,Advanced,Muscle Gain,Resistance Bands,Bicep Curls,497
4315,49,Male,Intermediate,General Fitness,Barbell,Bicep Curls,463
4316,18,Male,Advanced,Weight Loss,None,Deadlifts,229
4317,41,Female,Advanced,General Fitness,Dumbbells,Push-Ups,106
4318,24,Male,Beginner,Muscle Gain,Barbell,Squats,438
4319,60,Male,Advanced,Weight Loss,Resistance Bands,Deadlifts,249
4320,54,Female,Advanced,General Fitness,Barbell,Push-Ups,320
4321,23,Female,Beginner,General Fitness,Barbell,Plank,443
4322,32,Female,Advanced,Weight Loss,None,Bicep Curls,491
4323,51,Female,Beginner,Muscle Gain,Resistance Bands,Squats,454
4324,18,Female,Beginner,General Fitness,Barbell,Bicep Curls,327
4325,56,Female,Intermediate,Weight Loss,Barbell,Squats,226
4326,25,Male,Advanced,Weight Loss,None,Push-Ups,393
4327,52,Female,Advanced,General Fitness,Barbell,Deadlifts,173
4328,29,Male,Beginner,Weight Loss,Dumbbells,Deadlifts,277
4329,63,Female,Beginner,Weight Loss,Barbell,Plank,276
4330,41,Male,Intermediate,General Fitness,Barbell,Squats,333
4331,18,Female,Advanced,General Fitness,None,Bicep Curls,391
4332,30,Female,Intermediate,Muscle Gain,None,Bicep Curls,129
4333,54,Female,Advanced,General Fitness,Dumbbells,Plank,306
4334,32,Male,Beginner,General Fitness,Dumbbells,Squats,499
4335,51,Male,Advanced,Muscle Gain,Barbell,Plank,201
4336,54,Male,Intermediate,Muscle Gain,Resistance Bands,Plank,186
4337,30,Female,Advanced,General Fitness,Dumbbells,Bicep Curls,434
4338,33,Male,Advanced,General Fitness,Dumbbells,Deadlifts,297
4339,53,Female,Intermediate,Muscle Gain,Dumbbells,Deadlifts,306
4340,23,Male,Intermediate,General Fitness,Dumbbells,Push-Ups,379
4341,51,Female,Beginner,Muscle Gain,Resistance Bands,Push-Ups,408
4342,29,Male,Intermediate,Muscle Gain,None,Deadlifts,283
4343,61,Female,Beginner,Muscle Gain,Resistance Bands,Squats,482
4344,55,Female,Advanced,Muscle Gain,Barbell,Bicep Curls,376
4345,64,Female,Intermediate,Weight Loss,Dumbbells,Plank,492
4346,53,Female,Advanced,Weight Loss,None,Push-Ups,155
4347,60,Male,Intermediate,Weight Loss,Dumbbells,Bicep Curls,140
4348,41,Female,Advanced,Muscle Gain,None,Plank,398
4349,21,Female,Intermediate,Muscle Gain,Barbell,Plank,495
4350,42,Female,Advanced,Muscle Gain,Dumbbells,Plank,214
4351,58,Male,Beginner,Weight Loss,None,Push-Ups,379
4352,28,Male,Advanced,Weight Loss,Dumbbells,Deadlifts,399
4353,63,Male,Beginner,Weight Loss,None,Push-Ups,332
4354,20,Female,Intermediate,Weight Loss,Dumbbells,Squats,119
4355,24,Male,Advanced,Weight Loss,Barbell,Squats,262
4356,28,Female,Advanced,General Fitness,Dumbbells,Plank,325
4357,18,Male,Advanced,Weight Loss,None,Deadlifts,191
4358,58,Female,Intermediate,Weight Loss,Barbell,Bicep Curls,404
4359,58,Female,Beginner,General Fitness,None,Deadlifts,232
4360,43,Female,Advanced,Weight Loss,Resistance Bands,Plank,147
4361,31,Female,Beginner,Muscle Gain,Barbell,Squats,437
4362,64,Female,Advanced,Weight Loss,None,Deadlifts,300
4363,59,Female,Beginner,General Fitness,Resistance Bands,Squats,169
4364,33,Female,Intermediate,Weight Loss,Resistance Bands,Plank,170
4365,29,Male,Beginner,Weight Loss,Barbell,Deadlifts,466
4366,46,Male,Intermediate,General Fitness,Resistance Bands,Plank,356
4367,49,Female,Advanced,Muscle Gain,Resistance Bands,Deadlifts,226
4368,27,Male,Advanced,Weight Loss,Dumbbells,Push-Ups,377
4369,46,Male,Advanced,Muscle Gain,Barbell,Squats,196
4370,55,Female,Advanced,Weight Loss,None,Plank,216
4371,36,Female,Advanced,Muscle Gain,Dumbbells,Bicep Curls,418
4372,26,Female,Beginner,General Fitness,Dumbbells,Squats,360
4373,42,Male,Advanced,Muscle Gain,Dumbbells,Squats,402
4374,36,Female,Intermediate,Weight Loss,None,Plank,190
4375,56,Male,Intermediate,Muscle Gain,Dumbbells,Squats,405
4376,26,Female,Intermediate,Muscle Gain,Resistance Bands,Plank,464
4377,34,Male,Intermediate,General Fitness,Barbell,Push-Ups,325
4378,44,Female,Beginner,General Fitness,Dumbbells,Squats,184
4379,25,Female,Beginner,Weight Loss,Barbell,Bicep Curls,114
4380,40,Female,Intermediate,Muscle Gain,Resistance Bands,Plank,309
4381,30,Male,Advanced,Muscle Gain,Barbell,Push-Ups,472
4382,58,Female,Beginner,Muscle Gain,Barbell,Push-Ups,148
4383,25,Female,Advanced,Muscle Gain,None,Deadlifts,441
4384,30,Male,Beginner,Weight Loss,Barbell,Plank,266
4385,30,Female,Advanced,Muscle Gain,Dumbbells,Plank,213
4386,34,Male,Advanced,Muscle Gain,None,Plank,169
4387,37,Female,Advanced,General Fitness,Barbell,Deadlifts,208
4388,22,Male,Advanced,General Fitness,Dumbbells,Push-Ups,115
4389,42,Female,Intermediate,Muscle Gain,Dumbbells,Bicep Curls,409
4390,33,Female,Advanced,Muscle Gain,Barbell,Deadlifts,465
4391,60,Male,Intermediate,General Fitness,Dumbbells,Plank,447
4392,35,Female,Intermediate,General Fitness,Barbell,Plank,257
4393,26,Male,Intermediate,General Fitness,Barbell,Plank,466
4394,52,Female,Advanced,General Fitness,Barbell,Bicep Curls,429
4395,27,Male,Intermediate,General Fitness,Dumbbells,Plank,166
4396,52,Female,Beginner,Muscle Gain,None,Deadlifts,396
4397,54,Female,Intermediate,Weight Loss,Resistance Bands,Plank,466
4398,36,Female,Intermediate,Weight Loss,Resistance Bands,Push-Ups,373
4399,30,Male,Intermediate,Weight Loss,Resistance Bands,Push-Ups,185
4400,53,Male,Intermediate,General Fitness,Resistance Bands,Push-Ups,162
4401,42,Female,Intermediate,General Fitness,Barbell,Plank,299
4402,22,Male,Intermediate,Muscle Gain,Barbell,Deadlifts,287
4403,34,Female,Beginner,Weight Loss,None,Push-Ups,472
4404,51,Female,Beginner,Weight Loss,Resistance Bands,Push-Ups,230
4405,60,Male,Beginner,Muscle Gain,Dumbbells,Squats,345
4406,40,Female,Beginner,Muscle Gain,None,Bicep Curls,321
4407,20,Male,Advanced,Weight Loss,Resistance Bands,Plank,109
4408,27,Male,Beginner,General Fitness,Dumbbells,Plank,299
4409,49,Female,Beginner,General Fitness,Dumbbells,Plank,412
4410,50,Female,Beginner,Weight Loss,Barbell,Push-Ups,170
4411,24,Female,Intermediate,Weight Loss,Dumbbells,Deadlifts,329
4412,30,Male,Beginner,Muscle Gain,Barbell,Push-Ups,330
4413,55,Male,Beginner,Muscle Gain,Dumbbells,Deadlifts,497
4414,28,Male,Advanced,General Fitness,None,Plank,388
4415,32,Female,Beginner,General Fitness,Dumbbells,Squats,479
4416,40,Male,Intermediate,Muscle Gain,None,Deadlifts,466
4417,36,Female,Advanced,Muscle Gain,Dumbbells,Bicep Curls,191
4418,25,Female,Advanced,Muscle Gain,Resistance Bands,Squats,139
4419,41,Female,Intermediate,Muscle Gain,Resistance Bands,Deadlifts,292
4420,19,Female,Intermediate,Weight Loss,None,Push-Ups,131
4421,55,Female,Advanced,Muscle Gain,Dumbbells,Bicep Curls,259
4422,47,Male,Intermediate,Muscle Gain,Dumbbells,Squats,119
4423,61,Female,Beginner,Muscle Gain,Barbell,Deadlifts,352
4424,50,Male,Intermediate,Weight Loss,None,Plank,135
4425,36,Female,Advanced,Muscle Gain,None,Bicep Curls,389
4426,48,Male,Intermediate,General Fitness,Dumbbells,Squats,132
4427,41,Male,Beginner,Muscle Gain,Barbell,Deadlifts,121
4428,39,Female,Advanced,Muscle Gain,Resistance Bands,Deadlifts,129
4429,56,Female,Intermediate,General Fitness,None,Squats,468
4430,46,Male,Intermediate,Weight Loss,Dumbbells,Bicep Curls,402
4431,51,Female,Beginner,Weight Loss,None,Push-Ups,363
4432,21,Female,Intermediate,General Fitness,Dumbbells,Squats,383
4433,63,Male,Advanced,Muscle Gain,Barbell,Push-Ups,184
4434,34,Male,Beginner,Muscle Gain,None,Deadlifts,172
4435,45,Female,Intermediate,Weight Loss,Barbell,Deadlifts,220
4436,55,Male,Intermediate,Weight Loss,None,Bicep Curls,307
4437,21,Female,Advanced,Muscle Gain,Resistance Bands,Push-Ups,420
4438,33,Female,Beginner,Weight Loss,Resistance Bands,Squats,200
4439,59,Male,Advanced,Muscle Gain,Resistance Bands,Deadlifts,341
4440,60,Male,Advanced,General Fitness,Barbell,Plank,232
4441,61,Female,Intermediate,Muscle Gain,Barbell,Squats,410
4442,53,Female,Beginner,Weight Loss,Barbell,Bicep Curls,111
4443,48,Male,Intermediate,Muscle Gain,Dumbbells,Plank,237
4444,32,Male,Advanced,Muscle Gain,Barbell,Deadlifts,309
4445,26,Female,Intermediate,Muscle Gain,Resistance Bands,Deadlifts,306
4446,53,Female,Intermediate,General Fitness,Dumbbells,Squats,400
4447,21,Male,Intermediate,Weight Loss,Dumbbells,Bicep Curls,474
4448,36,Female,Beginner,Weight Loss,Resistance Bands,Deadlifts,475
4449,51,Male,Beginner,Muscle Gain,None,Deadlifts,343
4450,41,Female,Intermediate,General Fitness,Resistance Bands,Plank,218
4451,28,Male,Beginner,Weight Loss,Barbell,Deadlifts,435
4452,52,Female,Advanced,Muscle Gain,Dumbbells,Deadlifts,459
4453,45,Female,Beginner,Muscle Gain,Resistance Bands,Bicep Curls,428
4454,45,Female,Advanced,Weight Loss,Resistance Bands,Bicep Curls,448
4455,28,Female,Advanced,Muscle Gain,None,Push-Ups,435
4456,55,Male,Beginner,Weight Loss,Barbell,Plank,351
4457,51,Male,Beginner,Muscle Gain,Dumbbells,Plank,393
4458,32,Female,Intermediate,Muscle Gain,None,Bicep Curls,260
4459,25,Male,Beginner,Weight Loss,None,Bicep Curls,465
4460,58,Male,Intermediate,Muscle Gain,Dumbbells,Deadlifts,160
4461,54,Male,Advanced,Weight Loss,Dumbbells,Plank,316
4462,58,Female,Beginner,Weight Loss,Barbell,Squats,314
4463,18,Female,Intermediate,Weight Loss,None,Squats,146
4464,41,Female,Intermediate,Weight Loss,Dumbbells,Plank,452
4465,27,Female,Intermediate,General Fitness,Dumbbells,Push-Ups,362
4466,57,Female,Intermediate,General Fitness,Dumbbells,Plank,312
4467,34,Female,Advanced,Muscle Gain,None,Plank,110
4468,31,Male,Advanced,General Fitness,Resistance Bands,Squats,302
4469,18,Female,Advanced,General Fitness,None,Squats,440
4470,28,Female,Advanced,General Fitness,Dumbbells,Push-Ups,318
4471,58,Female,Advanced,Weight Loss,None,Push-Ups,495
4472,59,Female,Intermediate,Weight Loss,Dumbbells,Plank,293
4473,20,Female,Beginner,General Fitness,Dumbbells,Squats,297
4474,34,Male,Intermediate,General Fitness,Barbell,Bicep Curls,458
4475,28,Female,Beginner,Muscle Gain,Barbell,Deadlifts,215
4476,41,Female,Advanced,Weight Loss,Dumbbells,Push-Ups,138
4477,53,Female,Beginner,Muscle Gain,Dumbbells,Bicep Curls,434
4478,50,Male,Beginner,General Fitness,Resistance Bands,Push-Ups,352
4479,49,Female,Advanced,Weight Loss,Resistance Bands,Bicep Curls,375
4480,42,Male,Intermediate,Weight Loss,Dumbbells,Bicep Curls,271
4481,44,Male,Beginner,General Fitness,Dumbbells,Plank,477
4482,64,Male,Advanced,Weight Loss,Resistance Bands,Bicep Curls,105
4483,60,Male,Beginner,Weight Loss,None,Bicep Curls,130
4484,34,Female,Intermediate,General Fitness,Dumbbells,Squats,426
4485,34,Female,Intermediate,Muscle Gain,None,Bicep Curls,391
4486,63,Male,Advanced,Weight Loss,None,Squats,191
4487,57,Male,Advanced,Muscle Gain,Resistance Bands,Push-Ups,389
4488,21,Female,Intermediate,General Fitness,Dumbbells,Squats,469
4489,35,Female,Intermediate,Muscle Gain,Dumbbells,Squats,315
4490,28,Male,Advanced,Muscle Gain,None,Push-Ups,455
4491,58,Female,Beginner,General Fitness,Dumbbells,Squats,105
4492,57,Male,Advanced,Muscle Gain,None,Squats,431
4493,29,Male,Advanced,Weight Loss,None,Bicep Curls,340
4494,60,Male,Intermediate,Weight Loss,Resistance Bands,Squats,159
4495,54,Female,Advanced,General Fitness,Barbell,Bicep Curls,386
4496,27,Male,Intermediate,Weight Loss,Dumbbells,Plank,385
4497,32,Male,Beginner,General Fitness,Resistance Bands,Plank,118
4498,28,Male,Intermediate,General Fitness,None,Squats,249
4499,51,Male,Intermediate,Weight Loss,Resistance Bands,Push-Ups,246
4500,59,Female,Beginner,Muscle Gain,Dumbbells,Push-Ups,313
4501,52,Male,Intermediate,Weight Loss,Resistance Bands,Deadlifts,475
4502,25,Male,Intermediate,Muscle Gain,Barbell,Deadlifts,275
4503,48,Female,Advanced,Weight Loss,Dumbbells,Push-Ups,152
4504,61,Male,Advanced,Muscle Gain,None,Bicep Curls,391
4505,32,Male,Advanced,Muscle Gain,Dumbbells,Squats,118
