Age,Gender,Weight (kg),Height (cm),Activity Level,Goal,Daily Caloric Need
58,Male,79.2,163.2,high,muscle_gain,2672.25
28,Male,110.4,177.9,low,muscle_gain,2497.0499999999997
41,Male,69.9,153.2,moderate,weight_loss,2257.5750000000003
23,Female,114.1,179.0,low,maintenance,2380.5
43,Male,82.4,169.5,low,weight_loss,2008.05
24,Male,95.3,154.9,low,muscle_gain,2167.35
56,Female,68.5,165.4,high,maintenance,2236.0625
36,Male,60.9,194.9,moderate,maintenance,2560.7937500000003
23,Male,110.9,179.3,low,weight_loss,2543.5499999999997
60,Male,57.7,195.2,low,maintenance,1802.3999999999999
46,Male,104.2,170.5,moderate,maintenance,2918.06875
60,Female,90.7,198.9,low,maintenance,2026.9499999999998
56,Male,110.3,168.0,low,muscle_gain,2253.6
19,Male,100.2,187.8,low,weight_loss,2502.9
36,Female,69.7,165.3,low,muscle_gain,1666.95
21,Male,90.2,155.3,moderate,weight_loss,2747.56875
23,Male,50.9,191.7,low,muscle_gain,1916.55
54,Female,83.3,188.1,high,muscle_gain,2760.84375
45,Female,56.0,191.0,low,muscle_gain,1641.3
47,Female,80.0,165.0,high,muscle_gain,2511.6875
24,Female,57.7,185.2,moderate,weight_loss,2252.925
26,Male,116.9,161.0,low,maintenance,2460.2999999999997
42,Female,86.6,150.6,high,weight_loss,2513.4375
50,Male,113.9,193.3,high,maintenance,3678.71875
18,Female,51.6,176.2,low,weight_loss,1639.5
23,Male,94.6,199.2,low,weight_loss,2497.2
35,Female,71.5,169.3,moderate,weight_loss,2227.5437500000003
27,Female,80.2,197.8,moderate,weight_loss,2700.4875
45,Male,111.1,180.8,low,muscle_gain,2425.2
28,Female,118.6,175.6,moderate,weight_loss,3072.875
50,Female,67.3,165.1,moderate,weight_loss,2005.5062500000001
18,Female,116.4,191.3,moderate,maintenance,3268.36875
30,Male,98.2,191.4,moderate,muscle_gain,3151.5375
54,Female,116.6,170.8,low,muscle_gain,2163.0
37,Female,89.4,186.4,low,weight_loss,2055.6
18,Male,117.3,172.4,high,weight_loss,3789.625
20,Male,112.5,187.0,moderate,muscle_gain,3408.0625
35,Female,59.0,199.7,low,muscle_gain,1802.55
58,Male,71.8,163.1,high,weight_loss,2541.65625
31,Male,67.0,181.7,moderate,weight_loss,2566.21875
48,Male,90.0,169.0,high,weight_loss,3012.1875
44,Female,106.2,177.4,moderate,maintenance,2774.1125
34,Female,103.2,193.7,low,muscle_gain,2293.95
63,Male,100.9,167.4,high,maintenance,3054.1875
46,Female,76.3,153.6,low,muscle_gain,1598.3999999999999
53,Male,59.8,189.9,moderate,muscle_gain,2363.55625
54,Female,64.7,177.8,moderate,muscle_gain,2057.2375
43,Male,101.9,172.5,moderate,muscle_gain,2925.0437500000003
34,Female,60.3,159.2,high,muscle_gain,2217.25
39,Male,65.6,154.6,high,weight_loss,2506.4375
42,Female,79.7,163.9,high,maintenance,2538.15625
19,Female,55.0,185.9,low,maintenance,1747.05
39,Male,64.9,170.6,high,muscle_gain,2669.1875
22,Female,60.5,178.5,moderate,maintenance,2246.9187500000003
21,Female,116.6,154.1,low,maintenance,2235.75
53,Female,63.4,156.2,moderate,weight_loss,1835.5875
23,Female,110.3,150.6,moderate,muscle_gain,2740.7875
38,Female,58.0,183.7,high,weight_loss,2409.96875
30,Female,110.9,163.2,high,maintenance,3181.5
54,Female,92.0,198.3,high,muscle_gain,3024.65625
42,Female,109.5,165.4,moderate,muscle_gain,2724.5125000000003
43,Male,110.7,168.2,low,muscle_gain,2337.9
56,Female,91.7,173.5,high,muscle_gain,2730.65625
37,Male,114.2,166.0,high,muscle_gain,3499.125
50,Female,91.0,190.9,low,muscle_gain,2030.55
31,Male,99.9,193.8,moderate,weight_loss,3193.3875000000003
53,Female,79.1,150.6,moderate,weight_loss,2024.6875
34,Male,114.0,182.7,low,maintenance,2540.25
38,Male,107.7,184.3,high,muscle_gain,3576.78125
63,Female,61.7,198.1,low,muscle_gain,1654.95
33,Male,90.3,168.5,high,weight_loss,3143.21875
63,Female,112.8,159.8,low,maintenance,1980.8999999999999
33,Female,105.5,176.0,moderate,maintenance,2834.9500000000003
37,Male,117.4,172.4,moderate,muscle_gain,3210.8250000000003
46,Female,66.2,189.6,moderate,maintenance,2256.8
45,Male,75.7,195.2,moderate,maintenance,2723.35
25,Male,85.5,154.3,low,muscle_gain,2039.25
41,Female,66.3,192.3,low,muscle_gain,1798.6499999999999
20,Female,77.6,195.4,high,muscle_gain,3038.4375
42,Female,87.6,196.2,low,weight_loss,2077.5
36,Female,63.4,188.2,high,muscle_gain,2571.1875
50,Female,68.0,187.1,low,maintenance,1726.05
19,Male,58.7,150.7,low,weight_loss,1726.6499999999999
32,Male,99.9,196.0,low,maintenance,2482.7999999999997
39,Female,75.3,167.6,low,weight_loss,1733.3999999999999
27,Female,65.4,152.1,moderate,muscle_gain,2028.36875
35,Female,85.5,170.6,low,maintenance,1902.3
39,Male,54.8,186.6,high,weight_loss,2667.4375
63,Male,114.6,172.1,moderate,maintenance,2963.01875
44,Male,70.6,187.9,low,muscle_gain,1998.4499999999998
30,Female,112.1,175.5,low,weight_loss,2288.25
50,Female,84.8,165.0,high,maintenance,2569.4375
22,Male,109.5,160.1,moderate,weight_loss,3085.46875
43,Female,67.3,171.1,moderate,muscle_gain,2117.88125
30,Female,62.3,151.8,moderate,weight_loss,1954.1625000000001
44,Male,109.5,171.1,moderate,weight_loss,3021.53125
31,Male,64.9,153.4,high,maintenance,2551.0625
41,Female,102.2,193.9,low,weight_loss,2241.45
20,Male,74.1,178.8,low,muscle_gain,2116.2
64,Female,102.4,182.3,moderate,maintenance,2607.68125
47,Male,113.5,164.4,high,weight_loss,3381.875
52,Male,118.7,161.3,low,muscle_gain,2328.15
31,Female,75.2,185.4,moderate,muscle_gain,2471.8625
29,Female,75.7,183.6,moderate,weight_loss,2477.675
45,Male,118.7,156.1,high,weight_loss,3399.59375
61,Female,110.3,161.9,high,maintenance,2885.53125
46,Male,53.2,197.3,high,muscle_gain,2695.21875
60,Female,90.1,165.2,moderate,muscle_gain,2282.375
34,Male,62.7,151.3,high,muscle_gain,2463.34375
57,Male,119.6,153.2,moderate,weight_loss,2903.925
38,Male,59.7,188.8,low,weight_loss,1910.3999999999999
40,Female,89.2,187.9,moderate,weight_loss,2643.33125
37,Male,96.6,169.1,moderate,maintenance,2856.45625
28,Male,115.6,157.7,low,muscle_gain,2407.95
51,Male,109.3,174.9,high,muscle_gain,3388.21875
27,Male,67.2,166.6,high,weight_loss,2770.6875
27,Female,90.1,168.7,moderate,maintenance,2572.03125
60,Female,116.8,163.0,moderate,maintenance,2674.9125
23,Male,101.5,153.1,low,maintenance,2234.25
53,Male,98.2,189.6,high,maintenance,3337.25
41,Female,102.8,180.9,low,maintenance,2151.15
29,Male,72.6,191.7,moderate,weight_loss,2765.39375
60,Female,101.0,175.2,moderate,weight_loss,2548.2000000000003
40,Male,66.3,199.2,low,weight_loss,2055.6
44,Female,80.0,198.1,low,muscle_gain,1988.55
62,Male,112.3,163.6,high,maintenance,3220.875
54,Female,51.3,169.3,low,maintenance,1368.1499999999999
23,Female,79.0,187.6,high,muscle_gain,2951.375
18,Female,68.7,188.8,high,maintenance,2828.0
23,Male,63.9,195.5,low,maintenance,2101.0499999999997
39,Female,108.7,182.6,low,maintenance,2246.7
58,Female,98.8,173.8,high,maintenance,2840.6875
41,Male,57.9,168.9,low,maintenance,1721.55
42,Male,84.6,171.0,high,weight_loss,2992.0625
32,Male,82.7,192.5,high,maintenance,3281.46875
43,Male,60.0,199.0,moderate,weight_loss,2532.3125
25,Female,106.0,152.6,high,weight_loss,3023.5625
41,Male,75.7,179.0,moderate,weight_loss,2597.4125
55,Male,103.3,176.0,low,weight_loss,2235.6
23,Male,63.4,168.8,high,muscle_gain,2763.25
52,Male,72.1,192.6,high,weight_loss,2922.0625
59,Male,56.7,178.8,low,muscle_gain,1673.3999999999999
18,Male,60.0,165.7,low,muscle_gain,1860.75
63,Male,111.8,172.2,low,weight_loss,2261.1
53,Female,57.6,167.8,high,maintenance,2097.8125
29,Female,56.7,171.5,low,maintenance,1599.45
55,Female,115.8,153.6,low,weight_loss,2018.3999999999999
28,Female,95.2,155.6,moderate,weight_loss,2516.425
29,Female,57.1,181.2,moderate,muscle_gain,2166.125
59,Male,118.0,184.2,high,muscle_gain,3572.1875
56,Male,60.3,181.8,low,maintenance,1757.1
24,Male,103.6,188.2,low,muscle_gain,2516.7
28,Male,52.4,197.2,moderate,muscle_gain,2513.3250000000003
53,Female,93.7,193.0,high,weight_loss,3005.1875
48,Female,88.3,170.9,low,muscle_gain,1860.1499999999999
50,Male,64.6,160.9,high,muscle_gain,2461.59375
30,Male,95.0,165.6,moderate,muscle_gain,2852.0
35,Female,93.2,179.4,low,maintenance,2060.7
58,Female,105.9,192.8,moderate,weight_loss,2810.15
41,Female,111.3,185.1,moderate,maintenance,2951.00625
26,Male,85.7,177.2,moderate,weight_loss,2851.225
48,Male,84.3,180.1,low,weight_loss,2080.35
58,Female,93.5,176.4,high,muscle_gain,2776.375
27,Female,101.0,198.6,low,maintenance,2346.2999999999997
19,Male,74.9,190.8,moderate,maintenance,2869.8250000000003
55,Male,85.3,189.1,high,muscle_gain,3088.53125
32,Male,91.0,175.9,moderate,maintenance,2874.28125
20,Male,119.2,166.6,low,weight_loss,2565.9
60,Female,91.1,151.0,high,weight_loss,2439.0625
48,Female,65.7,152.2,low,weight_loss,1448.7
23,Female,91.2,151.5,high,muscle_gain,2770.03125
20,Male,107.4,199.0,moderate,maintenance,3445.2625000000003
28,Male,110.0,155.7,moderate,weight_loss,3004.09375
32,Male,106.0,157.1,moderate,muscle_gain,2924.65625
62,Female,112.2,174.2,low,weight_loss,2087.7
45,Female,73.4,174.1,low,weight_loss,1723.35
27,Female,85.5,196.0,moderate,maintenance,2765.2000000000003
55,Male,104.6,153.7,moderate,muscle_gain,2691.76875
64,Male,68.5,197.9,high,weight_loss,2812.03125
24,Female,76.0,160.8,high,weight_loss,2597.0
32,Male,108.2,198.5,low,muscle_gain,2601.15
35,Female,103.9,177.1,high,muscle_gain,3167.28125
35,Female,118.0,182.6,low,maintenance,2382.2999999999997
58,Female,119.7,165.8,low,weight_loss,2138.7
41,Female,66.9,180.6,high,maintenance,2505.5625
19,Male,113.0,185.5,high,weight_loss,3848.90625
57,Male,56.6,150.5,high,maintenance,2146.59375
37,Male,99.7,151.7,moderate,weight_loss,2735.94375
51,Male,65.4,199.3,moderate,muscle_gain,2556.9187500000003
60,Male,71.0,172.9,high,maintenance,2617.34375
43,Male,116.2,196.8,moderate,muscle_gain,3382.1
24,Female,68.4,186.5,low,weight_loss,1882.35
55,Male,97.1,168.6,moderate,muscle_gain,2719.8625
47,Male,62.5,157.5,moderate,maintenance,2138.03125
59,Male,56.5,198.9,moderate,maintenance,2353.09375
22,Female,73.8,179.2,low,muscle_gain,1904.3999999999999
28,Male,93.7,159.6,low,weight_loss,2159.4
18,Female,67.4,184.1,high,maintenance,2753.84375
51,Male,71.0,154.6,moderate,weight_loss,2210.6875
18,Male,99.6,193.4,moderate,maintenance,3285.6125
36,Male,57.2,154.5,low,weight_loss,1635.1499999999999
19,Female,81.3,161.8,moderate,weight_loss,2430.7875
38,Female,115.9,154.6,low,muscle_gain,2129.1
37,Male,77.8,155.2,moderate,weight_loss,2430.4
40,Male,80.4,176.2,high,maintenance,2992.9375
38,Male,101.7,184.3,low,muscle_gain,2380.65
41,Female,104.5,189.4,low,maintenance,2235.2999999999997
21,Female,103.9,184.8,low,muscle_gain,2313.6
29,Male,119.9,168.2,moderate,muscle_gain,3270.8875000000003
39,Female,55.0,177.9,high,weight_loss,2285.28125
37,Female,118.8,196.4,low,weight_loss,2483.4
35,Female,116.5,169.4,high,maintenance,3303.5625
18,Female,109.6,162.6,low,maintenance,2233.5
47,Male,81.8,176.0,high,weight_loss,2954.0
50,Male,111.0,164.9,moderate,maintenance,2938.21875
41,Female,65.5,163.1,moderate,maintenance,2027.98125
31,Female,105.4,188.9,high,weight_loss,3357.59375
53,Female,63.0,194.5,high,muscle_gain,2484.34375
22,Male,107.1,175.1,moderate,weight_loss,3193.58125
28,Male,93.0,189.0,high,maintenance,3458.4375
41,Female,56.9,159.4,high,muscle_gain,2098.6875
48,Female,112.7,177.4,high,weight_loss,3210.8125
30,Female,90.5,181.8,low,muscle_gain,2076.2999999999997
33,Female,95.9,174.5,high,maintenance,3016.34375
41,Male,69.8,155.8,low,muscle_gain,1766.1
30,Male,111.0,186.7,moderate,maintenance,3304.40625
41,Male,88.2,192.0,moderate,weight_loss,2917.1
43,Male,79.5,181.8,moderate,muscle_gain,2667.9375
19,Male,87.4,158.5,high,muscle_gain,3105.59375
33,Male,99.2,153.7,moderate,muscle_gain,2778.56875
55,Female,98.7,165.1,low,maintenance,1899.4499999999998
63,Female,75.0,151.8,low,weight_loss,1467.3
18,Male,77.0,192.0,high,weight_loss,3298.75
28,Male,89.4,185.2,low,maintenance,2299.7999999999997
52,Male,114.7,178.2,low,muscle_gain,2406.9
60,Female,102.2,194.5,moderate,maintenance,2753.76875
46,Female,77.3,155.5,low,maintenance,1624.6499999999999
54,Female,73.6,185.7,moderate,weight_loss,2271.71875
34,Female,86.7,157.3,moderate,maintenance,2354.64375
56,Male,110.9,153.0,low,muscle_gain,2148.2999999999997
59,Female,50.6,156.6,low,maintenance,1234.5
45,Male,99.7,197.5,high,maintenance,3519.90625
46,Female,70.6,172.0,high,maintenance,2432.5
60,Female,64.6,152.4,low,muscle_gain,1365.0
20,Female,50.8,179.2,moderate,maintenance,2118.85
27,Female,112.8,160.0,moderate,weight_loss,2839.6
59,Male,113.9,150.3,high,maintenance,3129.65625
31,Male,54.3,187.9,moderate,maintenance,2429.43125
29,Male,86.5,157.7,high,weight_loss,2993.59375
64,Male,60.7,197.1,moderate,weight_loss,2362.00625
59,Male,103.1,179.6,low,weight_loss,2236.2
47,Male,96.6,154.3,low,weight_loss,2040.4499999999998
49,Male,70.8,160.9,moderate,weight_loss,2284.11875
49,Female,58.2,180.5,high,weight_loss,2282.21875
59,Male,108.2,166.9,low,muscle_gain,2202.15
49,Female,97.2,176.6,high,maintenance,2922.0625
43,Male,50.5,190.0,low,muscle_gain,1779.0
18,Female,94.0,189.6,moderate,muscle_gain,2904.7000000000003
59,Male,106.7,184.9,low,weight_loss,2319.15
19,Female,91.4,194.3,moderate,maintenance,2902.18125
34,Male,79.7,160.0,high,muscle_gain,2856.0
47,Male,90.9,158.9,low,maintenance,2006.55
56,Male,93.4,190.0,high,maintenance,3231.375
24,Male,94.8,166.0,high,weight_loss,3273.375
44,Female,117.7,175.6,moderate,maintenance,2934.925
26,Male,62.5,187.2,high,muscle_gain,2922.5
39,Male,93.6,169.8,low,muscle_gain,2168.7
51,Female,63.2,156.5,moderate,weight_loss,1850.89375
63,Male,64.7,184.0,moderate,muscle_gain,2304.85
18,Female,96.8,190.9,moderate,weight_loss,2960.69375
26,Female,114.1,150.6,high,muscle_gain,3134.6875
37,Male,61.1,178.1,low,muscle_gain,1852.9499999999998
36,Male,117.4,173.5,low,weight_loss,2500.0499999999997
53,Female,72.4,163.0,low,maintenance,1580.1
57,Male,77.4,158.1,moderate,weight_loss,2297.2937500000003
62,Female,60.8,159.4,moderate,maintenance,1756.5375000000001
21,Male,93.1,186.2,low,maintenance,2393.7
26,Male,91.7,176.8,high,weight_loss,3319.75
58,Female,81.0,199.1,moderate,weight_loss,2485.2312500000003
39,Male,83.3,162.2,low,weight_loss,1988.1
35,Male,93.6,197.8,high,maintenance,3503.9375
29,Male,90.8,175.8,moderate,maintenance,2893.4625
59,Female,76.2,157.3,moderate,maintenance,1998.14375
60,Male,111.9,157.4,moderate,maintenance,2802.0125000000003
56,Female,96.7,180.4,low,weight_loss,1984.1999999999998
26,Male,64.4,191.6,moderate,weight_loss,2660.5750000000003
23,Female,72.4,187.4,moderate,maintenance,2509.8375
36,Male,105.2,182.8,high,muscle_gain,3534.125
64,Male,57.3,158.6,low,weight_loss,1499.1
24,Female,102.5,155.4,high,muscle_gain,3001.6875
33,Male,75.1,150.0,moderate,muscle_gain,2369.175
22,Female,88.6,155.1,low,muscle_gain,1901.25
33,Male,69.6,188.3,low,maintenance,2055.45
18,Female,119.1,194.8,moderate,weight_loss,3344.125
54,Male,113.4,162.0,low,muscle_gain,2257.7999999999997
56,Female,115.0,189.7,low,maintenance,2273.5499999999997
36,Male,62.9,159.9,high,weight_loss,2543.40625
54,Female,108.9,162.5,low,maintenance,2008.35
34,Female,87.5,161.2,low,weight_loss,1861.8
43,Male,99.6,152.6,high,weight_loss,3044.5625
39,Female,65.2,159.7,moderate,maintenance,2005.89375
25,Female,99.8,168.7,high,muscle_gain,3091.15625
50,Male,114.0,170.3,moderate,weight_loss,3037.03125
19,Male,68.7,165.5,moderate,weight_loss,2528.63125
47,Male,66.3,175.7,moderate,muscle_gain,2373.24375
64,Male,57.3,168.9,high,weight_loss,2298.84375
37,Male,68.7,198.5,moderate,muscle_gain,2708.81875
35,Male,87.5,190.4,high,weight_loss,3316.25
60,Female,108.3,196.5,high,muscle_gain,3237.71875
27,Female,69.5,177.9,moderate,weight_loss,2341.8562500000003
41,Female,93.5,183.9,moderate,weight_loss,2663.4812500000003
21,Male,83.6,158.3,high,weight_loss,3019.40625
54,Male,70.2,187.6,high,muscle_gain,2816.625
21,Female,85.7,161.8,moderate,weight_loss,2483.4875
30,Female,61.8,157.3,moderate,maintenance,1999.6937500000001
42,Male,94.8,152.1,moderate,maintenance,2625.11875
30,Female,58.1,173.6,high,maintenance,2371.25
35,Male,101.2,164.3,high,weight_loss,3270.53125
41,Male,62.4,199.3,high,muscle_gain,2921.84375
19,Female,119.9,162.5,moderate,muscle_gain,3035.86875
50,Male,107.7,193.3,low,weight_loss,2448.15
36,Male,74.1,165.8,low,maintenance,1922.6999999999998
26,Male,79.8,187.5,low,muscle_gain,2213.85
45,Male,68.1,183.0,low,weight_loss,1925.6999999999998
52,Female,103.7,178.1,low,muscle_gain,2074.95
56,Male,76.7,170.8,high,maintenance,2729.125
27,Male,102.9,183.6,moderate,maintenance,3172.0750000000003
18,Female,51.3,170.4,moderate,muscle_gain,2056.85
59,Male,59.5,177.4,moderate,weight_loss,2191.3125
38,Male,75.5,179.5,moderate,weight_loss,2622.40625
26,Female,57.6,163.4,moderate,muscle_gain,2024.6875
64,Female,92.1,167.0,low,maintenance,1780.5
32,Male,53.6,150.9,moderate,weight_loss,2052.39375
52,Male,110.2,192.6,moderate,muscle_gain,3178.6625
22,Female,103.3,187.8,low,muscle_gain,2322.9
58,Male,65.1,159.2,moderate,maintenance,2109.55
39,Male,83.9,168.1,low,maintenance,2039.55
58,Male,81.6,171.1,low,weight_loss,1920.4499999999998
40,Female,100.7,166.7,high,weight_loss,2953.78125
24,Male,78.1,189.9,moderate,weight_loss,2871.95625
40,Female,52.3,186.3,moderate,maintenance,2055.88125
61,Female,69.2,188.4,moderate,muscle_gain,2175.425
42,Female,82.6,195.2,low,weight_loss,2010.0
44,Female,118.2,179.8,high,weight_loss,3368.3125
58,Male,111.7,180.7,moderate,weight_loss,3040.13125
23,Female,62.7,186.1,low,muscle_gain,1816.95
51,Male,100.6,184.1,low,weight_loss,2287.95
26,Female,115.6,193.5,low,weight_loss,2489.25
50,Female,50.6,188.5,low,maintenance,1527.75
23,Male,100.5,156.0,high,maintenance,3272.5
54,Female,82.2,196.4,high,maintenance,2832.375
48,Female,97.6,184.2,low,muscle_gain,2071.5
51,Male,92.4,156.4,moderate,maintenance,2559.8250000000003
58,Female,118.9,188.6,high,weight_loss,3354.3125
46,Female,70.2,167.9,moderate,weight_loss,2108.58125
31,Female,105.0,190.3,moderate,muscle_gain,2981.2312500000003
53,Male,66.4,197.8,high,muscle_gain,2870.4375
53,Female,80.5,162.8,moderate,weight_loss,2164.5750000000003
32,Male,118.3,192.9,high,muscle_gain,3908.84375
25,Male,103.6,188.7,high,weight_loss,3666.90625
43,Male,72.1,183.6,moderate,maintenance,2570.675
53,Female,93.4,169.2,moderate,weight_loss,2426.525
38,Female,53.5,155.5,low,muscle_gain,1387.05
45,Female,68.6,174.2,high,maintenance,2430.3125
21,Female,100.3,155.3,moderate,weight_loss,2646.81875
33,Male,89.9,175.0,high,muscle_gain,3207.3125
39,Male,82.9,191.0,low,muscle_gain,2199.2999999999997
29,Female,98.4,199.9,low,maintenance,2312.85
33,Female,77.9,159.9,low,weight_loss,1742.85
57,Male,51.8,160.4,low,weight_loss,1488.6
55,Female,80.9,190.5,low,muscle_gain,1876.35
59,Female,113.1,173.5,low,maintenance,2111.25
54,Female,110.0,195.8,low,weight_loss,2271.2999999999997
46,Female,78.6,188.4,low,maintenance,1887.0
35,Female,51.6,186.8,high,muscle_gain,2358.125
27,Female,94.5,155.1,moderate,weight_loss,2508.4812500000003
59,Male,101.9,151.8,high,muscle_gain,2936.0625
56,Male,70.6,165.8,high,weight_loss,2567.6875
35,Male,83.4,160.9,moderate,muscle_gain,2587.9187500000003
18,Male,119.4,185.6,moderate,weight_loss,3516.9500000000003
56,Female,90.3,172.5,low,maintenance,1848.1499999999999
38,Female,74.6,176.2,moderate,weight_loss,2319.1875
18,Male,93.9,190.7,high,weight_loss,3580.28125
32,Male,62.6,173.9,low,muscle_gain,1869.4499999999998
21,Male,63.9,177.2,high,weight_loss,2881.375
37,Male,114.7,192.1,moderate,weight_loss,3359.81875
27,Male,66.7,171.6,high,weight_loss,2816.625
40,Female,71.8,154.2,high,muscle_gain,2311.3125
58,Female,88.1,176.1,low,weight_loss,1836.75
51,Male,113.0,179.0,low,maintenance,2398.5
63,Male,104.7,175.6,high,maintenance,3210.375
50,Female,53.1,162.9,moderate,muscle_gain,1764.09375
51,Female,98.5,161.2,low,weight_loss,1891.8
56,Female,85.3,168.5,high,muscle_gain,2563.96875
27,Male,83.3,158.3,low,weight_loss,2030.85
37,Female,98.4,183.3,low,muscle_gain,2140.35
18,Male,63.7,180.7,moderate,weight_loss,2606.13125
30,Male,118.7,181.6,high,weight_loss,3809.75
18,Female,95.2,161.2,high,muscle_gain,2989.875
22,Female,75.6,162.3,high,muscle_gain,2623.90625
33,Female,92.0,189.4,high,muscle_gain,3111.0625
32,Male,65.2,184.5,high,weight_loss,2887.71875
45,Female,94.4,193.8,low,muscle_gain,2123.1
48,Female,52.0,170.2,low,weight_loss,1419.3
40,Male,73.9,177.4,low,maintenance,1983.3
62,Female,102.3,186.9,low,maintenance,2064.15
60,Female,106.6,198.7,moderate,weight_loss,2862.65625
34,Male,67.7,199.5,moderate,weight_loss,2726.25625
51,Male,87.8,200.0,high,muscle_gain,3286.5
30,Male,87.0,194.5,moderate,weight_loss,3007.96875
31,Male,79.5,182.0,low,weight_loss,2139.0
28,Male,66.0,150.3,low,maintenance,1757.25
